series_id,station_id,id_config,codigo_estacion,nombre_estacion,tipo_dato,variable,variable_original,unidad,operador,tipo_estacion,latitud,longitud,altitud_msnm,aaa,ala,ambito_politico,ambito_administrativo,unidad_hidrografica,nombre_fuente,carpeta_cuenca,expected_obs_day,expected_obs_day_label,expected_obs_day_inferido,archivo_fuente,archivo_long_rds,fuente_validacion,accion_rescate
Caudal|201501|IDConfig_2906,Caudal|201501,2906,201501,Huacapongo,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Proyecto Especial Chavimochic,Convencional / Hidrométrica,-8.383333,-78.666667,280,Huarmey Chicama,Moche Viru Chao,Dpto: La Libertad / Prov: Virú / Dist.: Viru,AAA: Huarmey Chicama / ALA: Moche Viru Chao,Cuenca Virú,Río: Virú,137714_Cuenca_Viru,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137714_Cuenca_Viru/_raw_reportes_xlsx/IDConfig_2906_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137714_Cuenca_Viru/IDConfig_2906.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|221002|IDConfig_3853,Caudal|221002,3853,221002,Huallanlle,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-6.066667,-79.05,920,Marañon,Chinchipe Chamaya,Dpto: Cajamarca / Prov: Cutervo / Dist.: Querocotillo,AAA: Marañon / ALA: Chinchipe Chamaya,Cuenca Chamaya,:,49896_Cuenca_Chamaya,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3853_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49896_Cuenca_Chamaya/IDConfig_3853.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|49892_Cuenca_Chinchipe|Huallape|IDConfig_7625,Caudal|49892_Cuenca_Chinchipe|Huallape,7625,"",Huallape,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-5.450769,-78.695791,409,Marañon,Chinchipe Chamaya,Dpto: Cajamarca / Prov: Jaen / Dist.: Santa Rosa,AAA: Marañon / ALA: Chinchipe Chamaya,Cuenca Chinchipe,Río: Chinchipe,49892_Cuenca_Chinchipe,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49892_Cuenca_Chinchipe/_raw_reportes_xlsx/IDConfig_7625_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49892_Cuenca_Chinchipe/IDConfig_7625.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|49892_Cuenca_Chinchipe|Huallape|IDConfig_7626,Caudal|49892_Cuenca_Chinchipe|Huallape,7626,"",Huallape,Caudal,Caudal Instantáneo,Caudal Instantáneo (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-5.450769,-78.695791,409,Marañon,Chinchipe Chamaya,Dpto: Cajamarca / Prov: Jaen / Dist.: Santa Rosa,AAA: Marañon / ALA: Chinchipe Chamaya,Cuenca Chinchipe,Río: Chinchipe,49892_Cuenca_Chinchipe,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49892_Cuenca_Chinchipe/_raw_reportes_xlsx/IDConfig_7626_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49892_Cuenca_Chinchipe/IDConfig_7626.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|230712|IDConfig_3440,Caudal|230712,3440,230712,Huallpoca,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-14.632006,-74.955881,683,Chaparra Chincha,Grande,Dpto: Ica / Prov: Nasca / Dist.: El Ingenio,AAA: Chaparra Chincha / ALA: Grande,Cuenca Grande,Río: El Ingenio,1372_Cuenca_Grande,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_3440_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1372_Cuenca_Grande/IDConfig_3440.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|230712|IDConfig_62980,Caudal|230712,62980,230712,Huallpoca,Caudal,Caudal Instantáneo,Caudal Instantáneo (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-14.632006,-74.955881,683,Chaparra Chincha,Grande,Dpto: Ica / Prov: Nasca / Dist.: El Ingenio,AAA: Chaparra Chincha / ALA: Grande,Cuenca Grande,Río: El Ingenio,1372_Cuenca_Grande,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_62980_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1372_Cuenca_Grande/IDConfig_62980.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|PHISIS0081|IDConfig_64939,Caudal|PHISIS0081,64939,PHISIS0081,Huallpoca,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-14.6287,-74.955,,Chaparra Chincha,Grande,Dpto: Ica / Prov: Nasca / Dist.: El Ingenio,AAA: Chaparra Chincha / ALA: Grande,Cuenca Grande,Río: El Ingenio,1372_Cuenca_Grande,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_64939_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1372_Cuenca_Grande/IDConfig_64939.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0081|IDConfig_65033,Caudal|PHISIS0081,65033,PHISIS0081,Huallpoca,Caudal,Caudal Promedio Horario,Caudal Promedio Horario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-14.6287,-74.955,,Chaparra Chincha,Grande,Dpto: Ica / Prov: Nasca / Dist.: El Ingenio,AAA: Chaparra Chincha / ALA: Grande,Cuenca Grande,Río: El Ingenio,1372_Cuenca_Grande,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_65033_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1372_Cuenca_Grande/IDConfig_65033.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0081|IDConfig_67598,Caudal|PHISIS0081,67598,PHISIS0081,Huallpoca,Caudal,Caudal Máximo Diario,Caudal Máximo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-14.6287,-74.955,,Chaparra Chincha,Grande,Dpto: Ica / Prov: Nasca / Dist.: El Ingenio,AAA: Chaparra Chincha / ALA: Grande,Cuenca Grande,Río: El Ingenio,1372_Cuenca_Grande,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_67598_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1372_Cuenca_Grande/IDConfig_67598.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0081|IDConfig_67699,Caudal|PHISIS0081,67699,PHISIS0081,Huallpoca,Caudal,Caudal Mínimo Diario,Caudal Mínimo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-14.6287,-74.955,,Chaparra Chincha,Grande,Dpto: Ica / Prov: Nasca / Dist.: El Ingenio,AAA: Chaparra Chincha / ALA: Grande,Cuenca Grande,Río: El Ingenio,1372_Cuenca_Grande,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_67699_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1372_Cuenca_Grande/IDConfig_67699.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|213503|IDConfig_222,Caudal|213503,222,213503,Huamani El Tambo,Caudal,Caudal Instantáneo 1 Hora,Caudal Instantáneo 1 Hora (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-13.843856,-75.589442,872,Chaparra Chincha,Ica,Dpto: Ica / Prov: Ica / Dist.: Ica,AAA: Chaparra Chincha / ALA: Ica,Cuenca Ica,Río: Ica,1374_Cuenca_Ica,24,24,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_222_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1374_Cuenca_Ica/IDConfig_222.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|213504|IDConfig_2229,Caudal|213504,2229,213504,Huamani El Tambo,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-13.843583,-75.589278,883,Chaparra Chincha,Ica,Dpto: Ica / Prov: Ica / Dist.: San José De Los Molinos,AAA: Chaparra Chincha / ALA: Ica,Cuenca Ica,Río: Ica,1374_Cuenca_Ica,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_2229_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1374_Cuenca_Ica/IDConfig_2229.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|213504|IDConfig_63035,Caudal|213504,63035,213504,Huamani El Tambo,Caudal,Caudal Instantáneo,Caudal Instantáneo (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-13.843583,-75.589278,883,Chaparra Chincha,Ica,Dpto: Ica / Prov: Ica / Dist.: San José De Los Molinos,AAA: Chaparra Chincha / ALA: Ica,Cuenca Ica,Río: Ica,1374_Cuenca_Ica,4,,4,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63035_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1374_Cuenca_Ica/IDConfig_63035.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|213503|IDConfig_63344,Caudal|213503,63344,213503,Huamani El Tambo,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-13.843856,-75.589442,872,Chaparra Chincha,Ica,Dpto: Ica / Prov: Ica / Dist.: Ica,AAA: Chaparra Chincha / ALA: Ica,Cuenca Ica,Río: Ica,1374_Cuenca_Ica,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63344_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1374_Cuenca_Ica/IDConfig_63344.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|002CHAO|IDConfig_128,Caudal|002CHAO,128,002CHAO,Huamansaña,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Proyecto Especial Chavimochic,Convencional / Hidrométrica,-8.479146,-78.59139,267,Huarmey Chicama,Moche Viru Chao,Dpto: La Libertad / Prov: Virú / Dist.: Chao,AAA: Huarmey Chicama / ALA: Moche Viru Chao,Cuenca Huamansaña,Río: Huamansaña,137712_Cuenca_Huamansana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137712_Cuenca_Huamansana/_raw_reportes_xlsx/IDConfig_128_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137712_Cuenca_Huamansana/IDConfig_128.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|002CHAO|IDConfig_3460,Caudal|002CHAO,3460,002CHAO,Huamansaña,Caudal,Caudal Instantáneo,Caudal Instantáneo (m³/s),m³/s,Proyecto Especial Chavimochic,Convencional / Hidrométrica,-8.479146,-78.59139,267,Huarmey Chicama,Moche Viru Chao,Dpto: La Libertad / Prov: Virú / Dist.: Chao,AAA: Huarmey Chicama / ALA: Moche Viru Chao,Cuenca Huamansaña,Río: Huamansaña,137712_Cuenca_Huamansana,3,,3,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137712_Cuenca_Huamansana/_raw_reportes_xlsx/IDConfig_3460_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137712_Cuenca_Huamansana/IDConfig_3460.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|-|IDConfig_3600,Caudal|-,3600,-,Huampani,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Enel Peru S.A.C.,Automática / Hidrométrica,-11.938261,-76.695078,870,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Lima / Dist.: Lurigancho,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,Río: Rímac,137554_Cuenca_Rimac,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_3600_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_3600.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|-|IDConfig_8282,Caudal|-,8282,-,Huampani,Caudal,Caudal Instantáneo 1 Hora,Caudal Instantáneo 1 Hora (m³/s),m³/s,Enel Peru S.A.C.,Automática / Hidrométrica,-11.938261,-76.695078,870,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Lima / Dist.: Lurigancho,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,Río: Rímac,137554_Cuenca_Rimac,24,24,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_8282_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_8282.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|230907|IDConfig_113,Caudal|230907,113,230907,Huari,Caudal,Caudal Promedio Mensual,Caudal Promedio Mensual (m³/s),m³/s,Electroperu S.A.,Convencional / Hidrométrica,-11.643333,-75.826389,3650,Mantaro,Mantaro,Dpto: Junin / Prov: Yauli / Dist.: La Oroya,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,Río: HUARI,4996_Cuenca_Mantaro,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_113_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_113.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|230907|IDConfig_2911,Caudal|230907,2911,230907,Huari,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Electroperu S.A.,Convencional / Hidrométrica,-11.643333,-75.826389,3650,Mantaro,Mantaro,Dpto: Junin / Prov: Yauli / Dist.: La Oroya,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,Río: HUARI,4996_Cuenca_Mantaro,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_2911_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_2911.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|230907|IDConfig_3441,Caudal|230907,3441,230907,Huari,Caudal,Caudal Instantáneo,Caudal Instantáneo (m³/s),m³/s,Electroperu S.A.,Convencional / Hidrométrica,-11.643333,-75.826389,3650,Mantaro,Mantaro,Dpto: Junin / Prov: Yauli / Dist.: La Oroya,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,Río: HUARI,4996_Cuenca_Mantaro,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_3441_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_3441.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|137774_Cuenca_Olmos|Huaro_Olmos|IDConfig_63884,Caudal|137774_Cuenca_Olmos|Huaro_Olmos,63884,"",Huaro Olmos,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Concesionaria Trasvase Olmos,Convencional / Hidrométrica,-5.919329,-79.531368,907,Jequetepeque Zarumilla,Motupe Olmos La Leche,Dpto: Lambayeque / Prov: Lambayeque / Dist.: Salas,AAA: Jequetepeque Zarumilla / ALA: Motupe Olmos La Leche,Cuenca Olmos,Río: Olmos,137774_Cuenca_Olmos,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137774_Cuenca_Olmos/_raw_reportes_xlsx/IDConfig_63884_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137774_Cuenca_Olmos/IDConfig_63884.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|230705|IDConfig_1980,Caudal|230705,1980,230705,Huasapampa,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-14.266667,-73.95,2900,Pampas Apurimac,Pampas,Dpto: Ayacucho / Prov: Lucanas / Dist.: Aucara,AAA: Pampas Apurimac / ALA: Pampas,Cuenca Pampas,:,4998_Cuenca_Pampas,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4998_Cuenca_Pampas/_raw_reportes_xlsx/IDConfig_1980_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4998_Cuenca_Pampas/IDConfig_1980.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|204617|IDConfig_2634,Caudal|204617,2634,204617,Huatiapa,Caudal,Caudal Instantáneo,Caudal Instantáneo (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-16.008064,-72.483547,689,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,5,,5,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_2634_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_2634.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|204617|IDConfig_2635,Caudal|204617,2635,204617,Huatiapa,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-16.008064,-72.483547,689,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_2635_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_2635.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|214400|IDConfig_62921,Caudal|214400,62921,214400,Huatiapa,Caudal,Caudal Instantáneo 1 Hora,Caudal Instantáneo 1 Hora (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-16.008064,-72.483547,689,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,24,24,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_62921_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_62921.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|214400|IDConfig_63347,Caudal|214400,63347,214400,Huatiapa,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-16.008064,-72.483547,689,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_63347_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_63347.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|PHISIS0082|IDConfig_64940,Caudal|PHISIS0082,64940,PHISIS0082,Huatiapa,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-16.008324,-72.48351,,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_64940_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_64940.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0082|IDConfig_65034,Caudal|PHISIS0082,65034,PHISIS0082,Huatiapa,Caudal,Caudal Promedio Horario,Caudal Promedio Horario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-16.008324,-72.48351,,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,10,,10,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_65034_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_65034.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0082|IDConfig_67599,Caudal|PHISIS0082,67599,PHISIS0082,Huatiapa,Caudal,Caudal Máximo Diario,Caudal Máximo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-16.008324,-72.48351,,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_67599_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_67599.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0082|IDConfig_67700,Caudal|PHISIS0082,67700,PHISIS0082,Huatiapa,Caudal,Caudal Mínimo Diario,Caudal Mínimo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-16.008324,-72.48351,,Caplina Ocoña,Camana Majes,Dpto: Arequipa / Prov: Castilla / Dist.: Aplao,AAA: Caplina Ocoña / ALA: Camana Majes,Cuenca Camaná,Río: Majes,134_Cuenca_Camana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_67700_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_67700.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
