"IDConfig","CodigoUH","carpeta_cuenca","archivo","ruta_relativa","tamano_bytes","tamano_kb"
1478,"13155","13155_Intercuenca_13155","IDConfig_1478_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_1478_completo.xlsx",3616,3.53
1862,"13155","13155_Intercuenca_13155","IDConfig_1862_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_1862_completo.xlsx",7289,7.12
1937,"13155","13155_Intercuenca_13155","IDConfig_1937_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_1937_completo.xlsx",18640,18.2
2097,"13155","13155_Intercuenca_13155","IDConfig_2097_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_2097_completo.xlsx",69503,67.87
2638,"13155","13155_Intercuenca_13155","IDConfig_2638_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_2638_completo.xlsx",4598,4.49
2653,"13155","13155_Intercuenca_13155","IDConfig_2653_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_2653_completo.xlsx",15288,14.93
3057,"13155","13155_Intercuenca_13155","IDConfig_3057_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_3057_completo.xlsx",3570,3.49
3311,"13155","13155_Intercuenca_13155","IDConfig_3311_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_3311_completo.xlsx",3592,3.51
3840,"13155","13155_Intercuenca_13155","IDConfig_3840_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_3840_completo.xlsx",31560,30.82
3866,"13155","13155_Intercuenca_13155","IDConfig_3866_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_3866_completo.xlsx",3589,3.5
4136,"13155","13155_Intercuenca_13155","IDConfig_4136_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_4136_completo.xlsx",7137,6.97
52027,"13155","13155_Intercuenca_13155","IDConfig_52027_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_52027_completo.xlsx",36089,35.24
63297,"13155","13155_Intercuenca_13155","IDConfig_63297_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_63297_completo.xlsx",8938,8.73
64921,"13155","13155_Intercuenca_13155","IDConfig_64921_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_64921_completo.xlsx",11807,11.53
65015,"13155","13155_Intercuenca_13155","IDConfig_65015_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_65015_completo.xlsx",146533,143.1
67580,"13155","13155_Intercuenca_13155","IDConfig_67580_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_67580_completo.xlsx",9634,9.41
67681,"13155","13155_Intercuenca_13155","IDConfig_67681_completo.xlsx","13155_Intercuenca_13155/_raw_reportes_xlsx/IDConfig_67681_completo.xlsx",9522,9.3
166,"13156","13156_Cuenca_Caplina","IDConfig_166_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_166_completo.xlsx",110218,107.63
200,"13156","13156_Cuenca_Caplina","IDConfig_200_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_200_completo.xlsx",132320,129.22
528,"13156","13156_Cuenca_Caplina","IDConfig_528_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_528_completo.xlsx",70577,68.92
678,"13156","13156_Cuenca_Caplina","IDConfig_678_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_678_completo.xlsx",7891,7.71
1581,"13156","13156_Cuenca_Caplina","IDConfig_1581_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_1581_completo.xlsx",104670,102.22
2096,"13156","13156_Cuenca_Caplina","IDConfig_2096_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_2096_completo.xlsx",48423,47.29
3027,"13156","13156_Cuenca_Caplina","IDConfig_3027_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_3027_completo.xlsx",67639,66.05
3039,"13156","13156_Cuenca_Caplina","IDConfig_3039_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_3039_completo.xlsx",26530,25.91
3863,"13156","13156_Cuenca_Caplina","IDConfig_3863_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_3863_completo.xlsx",7533,7.36
4131,"13156","13156_Cuenca_Caplina","IDConfig_4131_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_4131_completo.xlsx",9031,8.82
7741,"13156","13156_Cuenca_Caplina","IDConfig_7741_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_7741_completo.xlsx",26638,26.01
7742,"13156","13156_Cuenca_Caplina","IDConfig_7742_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_7742_completo.xlsx",19120,18.67
51799,"13156","13156_Cuenca_Caplina","IDConfig_51799_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_51799_completo.xlsx",67762,66.17
52145,"13156","13156_Cuenca_Caplina","IDConfig_52145_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_52145_completo.xlsx",47461,46.35
63296,"13156","13156_Cuenca_Caplina","IDConfig_63296_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_63296_completo.xlsx",8217,8.02
63299,"13156","13156_Cuenca_Caplina","IDConfig_63299_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_63299_completo.xlsx",8717,8.51
63573,"13156","13156_Cuenca_Caplina","IDConfig_63573_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_63573_completo.xlsx",32306,31.55
63584,"13156","13156_Cuenca_Caplina","IDConfig_63584_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_63584_completo.xlsx",10395,10.15
64352,"13156","13156_Cuenca_Caplina","IDConfig_64352_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_64352_completo.xlsx",10801,10.55
64920,"13156","13156_Cuenca_Caplina","IDConfig_64920_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_64920_completo.xlsx",10892,10.64
64922,"13156","13156_Cuenca_Caplina","IDConfig_64922_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_64922_completo.xlsx",11481,11.21
65014,"13156","13156_Cuenca_Caplina","IDConfig_65014_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_65014_completo.xlsx",107055,104.55
65016,"13156","13156_Cuenca_Caplina","IDConfig_65016_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_65016_completo.xlsx",142054,138.72
67579,"13156","13156_Cuenca_Caplina","IDConfig_67579_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_67579_completo.xlsx",8753,8.55
67581,"13156","13156_Cuenca_Caplina","IDConfig_67581_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_67581_completo.xlsx",9498,9.28
67680,"13156","13156_Cuenca_Caplina","IDConfig_67680_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_67680_completo.xlsx",8534,8.33
67682,"13156","13156_Cuenca_Caplina","IDConfig_67682_completo.xlsx","13156_Cuenca_Caplina/_raw_reportes_xlsx/IDConfig_67682_completo.xlsx",9221,9
63536,"13157","13157_Intercuenca_13157","IDConfig_63536_completo.xlsx","13157_Intercuenca_13157/_raw_reportes_xlsx/IDConfig_63536_completo.xlsx",11460,11.19
124,"13158","13158_Cuenca_Sama","IDConfig_124_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_124_completo.xlsx",3910,3.82
126,"13158","13158_Cuenca_Sama","IDConfig_126_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_126_completo.xlsx",3999,3.91
441,"13158","13158_Cuenca_Sama","IDConfig_441_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_441_completo.xlsx",106623,104.12
546,"13158","13158_Cuenca_Sama","IDConfig_546_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_546_completo.xlsx",3978,3.88
681,"13158","13158_Cuenca_Sama","IDConfig_681_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_681_completo.xlsx",4195,4.1
970,"13158","13158_Cuenca_Sama","IDConfig_970_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_970_completo.xlsx",4233,4.13
1082,"13158","13158_Cuenca_Sama","IDConfig_1082_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1082_completo.xlsx",75025,73.27
1470,"13158","13158_Cuenca_Sama","IDConfig_1470_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1470_completo.xlsx",21034,20.54
1704,"13158","13158_Cuenca_Sama","IDConfig_1704_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1704_completo.xlsx",126381,123.42
1726,"13158","13158_Cuenca_Sama","IDConfig_1726_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1726_completo.xlsx",4292,4.19
1850,"13158","13158_Cuenca_Sama","IDConfig_1850_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1850_completo.xlsx",17040,16.64
1860,"13158","13158_Cuenca_Sama","IDConfig_1860_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1860_completo.xlsx",4850,4.74
1861,"13158","13158_Cuenca_Sama","IDConfig_1861_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1861_completo.xlsx",5132,5.01
1963,"13158","13158_Cuenca_Sama","IDConfig_1963_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1963_completo.xlsx",127179,124.2
2775,"13158","13158_Cuenca_Sama","IDConfig_2775_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_2775_completo.xlsx",8802,8.6
2917,"13158","13158_Cuenca_Sama","IDConfig_2917_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_2917_completo.xlsx",4133,4.04
2918,"13158","13158_Cuenca_Sama","IDConfig_2918_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_2918_completo.xlsx",4026,3.93
3038,"13158","13158_Cuenca_Sama","IDConfig_3038_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_3038_completo.xlsx",22320,21.8
3310,"13158","13158_Cuenca_Sama","IDConfig_3310_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_3310_completo.xlsx",3957,3.86
3437,"13158","13158_Cuenca_Sama","IDConfig_3437_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_3437_completo.xlsx",40088,39.15
3568,"13158","13158_Cuenca_Sama","IDConfig_3568_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_3568_completo.xlsx",18800,18.36
3583,"13158","13158_Cuenca_Sama","IDConfig_3583_completo.xlsx","13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_3583_completo.xlsx",4947,4.83
